,id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
5681,6380606,,,0,13103,0,,,,,0,,,,,,,0,1,0,
5682,6380607,,,0,10012,0,,,,,0,,,,,,,0,1,0,
5683,6380700,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,259,26,1,69",,301,10008,0,,,259,,0,,,,,,,0,1,0,
5684,6380701,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,259,0",,301,10007,0,,,259,,0,,,,,,,0,1,0,
5685,6380702,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,259,0",,301,13102,0,,,259,,0,,,,,,,0,1,0,
5686,6380703,,,0,10003,0,,,,,0,,,,,,,0,1,0,
5687,6380704,,,0,10002,0,,,,,0,,,,,,,0,1,0,
5688,6380705,,,0,10007,0,,,,,0,,,,,,,0,1,0,
5689,6380706,,,0,13103,0,,,,,0,,,,,,,0,1,0,
5690,6380707,,,0,10008,0,,,,,0,,,,,,,0,1,0,
5691,6380708,,,0,13102,0,,,,,0,,,,,,,0,1,0,
5692,6400100,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13006,0,,,,,0,,,,,,,0,1,0,
5693,6400101,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13006,0,,,,,103,,,,,,,0,1,0,
5694,6400102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,225,0",,568,10026,0,,,225,,103,,,,,,,0,1,0,
5695,6400103,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,225,99,118",,568,10024,0,,,225,,101,"60949,60948,60951,60949",,,,,,0,1,0,
5696,6400104,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13004,0,,,,,103,,,,,,,0,1,0,
5697,6400105,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13006,0,,,,,101,"60949,60948,60951,60949",,,,,,0,1,0,
5698,6400200,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,119,0",,569,13006,0,,,119,,0,,,,,,,0,1,0,
5699,6400201,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10025,0,,,,,0,,,,,,,0,1,0,
5700,6400202,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10051,0,,,,,0,,,,,,,0,1,0,
5701,6400203,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10025,0,,,,,0,,,,,,,0,1,0,
5702,6400204,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,119,36,26",,569,13004,0,,,119,,0,,,,,,,0,1,0,
5703,6400210,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10026,0,,,,,0,,,,,,,0,1,0,
5704,6400211,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,119,0",,569,13006,0,,,119,,0,,,,,,,0,1,0,
5705,6400212,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10052,0,,,,,0,,,,,,,0,1,0,
5706,6400213,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,119,36,26",,569,13003,0,,,119,,0,,,,,,,0,1,0,
5707,6400214,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10026,0,,,,,0,,,,,,,0,1,0,
5708,6400300,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,900219,1,,,,,0,,,,,,,0,1,0,
5709,6400301,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,59,0",,569,13005,1,,,59,,0,,,,,,,0,1,0,
5710,6400302,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,59,0",,569,10072,1,,,59,,0,,,,,,,0,1,0,
5711,6400303,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10052,1,,,,,0,,,,,,,0,1,0,
5712,6400304,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10050,1,,,,,0,,,,,,,0,1,0,
5713,6400305,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,59,0",,569,10026,1,,,59,,0,,,,,,,0,1,0,
5714,6400306,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10025,1,,,,,0,,,,,,,0,1,0,
5715,6400307,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,59,101,60",,569,13003,1,,,59,,0,,,,,,,0,1,0,
5716,6400400,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,251,1,103",,569,900219,0,,,251,,101,"61001,60989,60987,60988,61001",,,,,,0,1,0,
5717,6400401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13005,1,,,,,0,,,,,,,0,1,0,
5718,6400402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,251,0",,569,13005,1,,,251,,0,,,,,,,0,1,0,
5719,6400403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10050,0,,,,,0,,,,,,,0,1,0,
5720,6400404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,251,0",,569,13006,0,,,251,,0,,,,,,,0,1,0,
5721,6400405,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13003,0,,,,,0,,,,,,,0,1,0,
5722,6400410,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10051,0,,,,,0,,,,,,,0,1,0,
5723,6400411,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13006,0,,,,,0,,,,,,,0,1,0,
5724,6400412,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,251,0",,569,10052,0,,,251,,0,,,,,,,0,1,0,
5725,6400413,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,251,0",,569,13004,0,,,251,,0,,,,,,,0,1,0,
5726,6400414,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13006,1,,,,,101,"60990,60985,61008,61009",,,,,,0,1,0,
5727,6410100,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10002,1,,,0,,0,,,,,,,0,1,0,
5728,6410101,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10001,0,,,0,,0,,,,,,,0,1,0,
5729,6410102,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,298,0",,0,10004,0,,,"291,298",,0,,,,,,,0,1,0,
5730,6410103,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,298,101,78",,0,10005,0,,,"291,298",,0,,,,,,,0,1,0,
5731,6410200,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10007,0,,,0,,0,,,,,,,0,1,0,
5732,6410201,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10002,0,,,0,,0,,,,,,,0,1,0,
5733,6410202,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,298,0",,0,10017,0,,,"291,298",,0,,,,,,,0,1,0,
5734,6410203,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,298,101,78",,0,10009,0,,,"291,298",,0,,,,,,,0,1,0,
5735,6410300,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10055,0,,,"317,299,300",,103,,,,,,,0,1,0,
5736,6410301,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10034,0,,,"317,299,300",,103,,,,,,,0,1,0,
5737,6410302,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10034,0,,,0,,103,,,,,,,0,1,0,
5738,6410303,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10034,0,,,0,,103,,,,,,,0,1,0,
5739,6410304,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10036,0,,,0,,103,,,,,,,0,1,0,
5740,6410400,,,0,10007,0,,,,,102,1,,,,,,0,1,0,
5741,6410401,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10004,0,,,0,,102,1,,,,,,0,1,0,
5742,6410402,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10006,0,,,"317,299,300",,102,1,,,,,,0,1,0,
5743,6410403,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10008,0,,,"317,299,300",,102,1,,,,,,0,1,0,
5744,6410404,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,0,,102,1,,,,,,0,1,0,
5745,6410405,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,0,,,0,,102,1,,,,,,0,1,0,
5746,6410406,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10009,0,,,0,,102,1,,,,,,0,1,0,
5747,6410500,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10007,0,,,"317,299,300",,101,"61140,61152,61149,61148,61150,61155,61139,61154,61146,61142,61147,61151,61140",,,,,,0,1,0,
5748,6410501,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10003,0,,,"317,299,300",,101,"61140,61152,61149,61148,61150,61155,61139,61154,61146,61142,61147,61151,61140",,,,,,0,1,0,
5749,6410502,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10009,0,,,0,,101,"61140,61152,61149,61148,61150,61155,61139,61154,61146,61142,61147,61151,61140",,,,,,0,1,0,
5750,6410503,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10006,0,,,0,,101,"61140,61152,61149,61148,61150,61155,61139,61154,61146,61142,61147,61151,61140",,,,,,0,1,0,
5751,6410504,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10012,0,,,0,,101,"61140,61152,61149,61148,61150,61155,61139,61154,61146,61142,61147,61151,61140",,,,,,0,1,0,
5752,6410505,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10005,0,,,0,,101,"61140,61152,61149,61148,61150,61155,61139,61154,61146,61142,61147,61151,61140",,,,,,0,1,0,
5753,6410590,,,0,900217,0,,,,,101,"61140,61152,61149,61148,61150,61155,61139,61154,61146,61142,61147,61151,61140",1,,,,,0,1,0,
5754,6410599,,,0,10022,0,,,,,101,"61140,61152,61149,61148,61150,61155,61139,61154,61146,61142,61147,61151,61140",1,,,,,0,1,0,
5755,6410600,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10038,1,,,"317,299,300",,0,,,,,,,0,1,0,
5756,6410601,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10038,1,,,0,,0,,,,,,,0,1,0,
5757,6410602,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10037,1,,,0,,0,,,,,,,0,1,0,
5758,6410603,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10038,1,,,0,,0,,,,,,,0,1,0,
5759,6410604,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10037,1,,,0,,0,,,,,,,0,1,0,
5760,6410700,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10034,0,,,"317,299,300",,103,,,,,,,0,1,0,
5761,6410701,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10034,0,,,0,,103,,,,,,,0,1,0,
5762,6410702,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10034,0,,,"317,299,300",,103,,,,,,,0,1,0,
5763,6410710,,,0,10035,0,,,,,103,,,,,,,0,1,0,
5764,6410711,,,0,10035,0,,,,,103,,,,,,,0,1,0,
5765,6410712,,,0,10040,0,,,,,103,,,,,,,0,1,0,
5766,6410800,,,0,10008,0,,,,,0,,,,,,,0,1,0,
5767,6410801,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60",,0,10008,0,,,"317,299,300",,0,,,,,,,0,1,0,
5768,6410802,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60",,0,10002,0,,,"317,299,300",,0,,,,,,,0,1,0,
5769,6410803,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60",,0,10009,1,,,"317,299,300",,0,,,,,,,0,1,0,
5770,6410804,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10012,1,,,0,,0,,,,,,,0,1,0,
5771,6410805,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10004,1,,,0,,0,,,,,,,0,1,0,
5772,6410898,,,0,10022,0,,,,,101,"61080,61081,61082,61083,61080",1,,,,,0,1,0,
5773,6410899,,,0,10022,0,,,,,101,"61086,61087,61083,61085,61086",1,,,,,0,1,0,
5774,6410900,,,0,900227,0,,,,,102,5,1,,,,,0,1,0,
5775,6410901,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60",,0,10002,0,,,"317,299,300",,102,5,,,,,,0,1,0,
5776,6410902,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60",,0,10008,0,,,"317,299,300",,102,5,,,,,,0,1,0,
5777,6411000,,,0,900227,1,,,,,102,1,,,,,,0,1,0,
5778,6411001,,,0,10007,1,,,,,102,1,,,,,,0,1,0,
5779,6411002,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10008,0,,,0,,0,,,,,,,0,1,0,
5780,6411003,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10017,1,,,0,,0,,,,,,,0,1,0,
5781,6411004,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10007,0,,,0,,0,,,,,,,0,1,0,
5782,6411005,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10018,0,,,0,,0,,,,,,,0,1,0,
5783,6411006,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,0,,0,,,,,,,0,1,0,
5784,6411099,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60",,319,10046,1,,,"317,299,300",,0,,,,,tip_pic,这个铁血看起来bling-bling的,0,1,0,
5785,6411100,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60",,0,10008,0,,,"317,299,300",,0,,,,,,,0,1,0,
5786,6411101,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,0,,,0,,0,,,,,,,0,1,0,
5787,6411102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10009,0,,,0,,0,,,,,,,0,1,0,
5788,6411103,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10017,0,,,"317,299,300",,0,,,,,,,0,1,0,
5789,6411104,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10001,0,,,0,,0,,,,,,,0,1,0,
5790,6411200,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10003,0,,,"317,299,300",,0,,,,,,,0,1,0,
5791,6411201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10001,0,,,0,,0,,,,,,,0,1,0,
5792,6411202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10004,0,,,"317,299,300",,0,,,,,,,0,1,0,
5793,6411203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10007,0,,,0,,0,,,,,,,0,1,0,
5794,6411204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,0",,0,10009,0,,,"317,299,300",,0,,,,,,,0,1,0,
5795,6411205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,0,,0,,,,,,,0,1,0,
5796,6430101,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13204,0,,,,,102,1,,,,,,0,1,0,
5797,6430102,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13204,0,,,,,102,1,,,,,,0,1,0,
5798,6430103,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13204,0,,,,,102,1,,,,,,0,1,0,
5799,6430104,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13204,0,,,,,102,1,,,,,,0,1,0,
5800,6430105,,,0,900238,0,,,,,102,2,1,,,,,4900,1,0,
5801,6430201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13207,0,,,,,102,1,,,,,,0,1,0,
5802,6430202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13207,0,,,,,102,1,,,,,,0,1,0,
5803,6430203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13207,0,,,,,102,1,,,,,,0,1,0,
5804,6430204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13207,0,,,,,102,1,,,,,,0,1,0,
5805,6430205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13209,0,,,,,102,1,,,,,,0,1,0,
5806,6430206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,273,60,100,75",,362,900236,0,,,273,,101,"62267,62268,62264,62265,62266,62267",,,,,,0,1,0,
5807,6430301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,274,150,99,1",,364,900239,1,,,274,,0,,,,,,,0,1,0,
5808,6430302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13210,1,,,,,0,,,,,,,0,1,0,
5809,6430303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13208,0,,,,,101,"62367,62364,62393,62365,62367",,,,,,0,1,0,
5810,6430304,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13209,0,,,,,101,"62358,62363,62362,62361,62360,62359,62358",,,,,,0,1,0,
5811,6430305,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13209,0,,,,,101,"62376,62377,62375,62374,62376",,,,,,0,1,0,
5812,6430306,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13209,0,,,,,101,"62392,62390,62368,62370,62371,62372,62382,62392",,,,,,0,1,0,
5813,6430307,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13210,0,,,,,101,"62379,62372,62382,62383,62391,62380,62379",,,,,,0,1,0,
5814,6430308,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13210,1,,,,,0,,,,,,,0,1,0,
5815,6430401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,289,26,1,69",,364,900237,1,,,289,,0,,,,,,,0,1,0,
5816,6430402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13201,1,,,,,0,,,,,,,0,1,0,
5817,6430403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
5818,6430404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
5819,6430405,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
5820,6430410,,,0,13203,0,,,,,101,"62299,62289,62288,62289,62299",,,,,,0,1,0,
5821,6430411,,,0,13203,0,,,,,102,5,,,,,,0,1,0,
5822,6430412,,,0,13203,0,,,,,101,"62298,62297,62295,62291,62298",,,,,,0,1,0,
5823,6430413,,,0,13203,0,,,,,101,"62304,62294,62296,62306,62307,62303,62304",,,,,,0,1,0,
5824,6430414,,,0,13203,0,,,,,102,2,,,,,,0,1,0,
5825,6430501,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,366,900234,0,,,224,,103,,,,,,,0,1,0,
5826,6430502,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,366,900235,1,,,224,,0,,,,,,,0,1,0,
5827,6430503,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13201,0,,,,,0,,,,,,,0,1,0,
5828,6430504,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13201,0,,,,,0,,,,,,,0,1,0,
5829,6430505,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13203,0,,,,,0,,,,,,,0,1,0,
5830,6430506,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13202,0,,,,,0,,,,,,,0,1,0,
5831,6430601,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,275,101,78",,344,13204,1,,,275,,0,,,,,,,0,1,0,
5832,6430602,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13204,1,,,,,0,,,,,,,0,1,0,
5833,6430701,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,273,60,100,75",,344,13207,1,,,273,,0,,,,,,,0,1,0,
5834,6430702,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,273,60,100,75",,344,13207,1,,,273,,0,,,,,,,0,1,0,
5835,6430703,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13208,1,,,,,0,,,,,,,0,1,0,
5836,6430704,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13208,1,,,,,0,,,,,,,0,1,0,
5837,6430801,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,274,150,99,1",,346,13210,1,,,274,,0,,,,,,,0,1,0,
5838,6430802,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,274,150,99,1",,346,13210,1,,,274,,0,,,,,,,0,1,0,
5839,6430803,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,274,150,99,1",,346,13208,1,,,274,,0,,,,,,,0,1,0,
