,id,defender,defender_upper,belong,hold_belong,mission_skill,battle_skill,condition,is_destroy,is_rebuild,draw_event,name,code,shifting_spot,shifting_team,battle_assist_range,performance_skill,show_info,working_special_spot,trigger_distance,active_mission_skill,inherent_mission_skill,type,is_focus,transition,belong_color,working_spot_activation,active_building_info,initial_state,pref_code,des,confront_des,squadinfoid,missionskill_on_death
1390,9130926,50,50,1,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,1,"9130917,9130923","1000800,1000070",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1391,9410101,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,1000100,0,,1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1392,9410102,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,1000100,0,,1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1393,9410201,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台,Console,"40,150","-30,0","0,0",,1,1010101,0,"9410201,9410203",1010100,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1394,9410202,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,1020100,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1395,9410203,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,1020100,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1396,9410204,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台,Console,"40,150","-30,0","0,0",,1,1010200,0,,1010200,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1397,9410205,50,50,2,1,0;0;0;0,0;0;405004;0,"0:0,1:0;0:0,1:1","1,2",0,0,炮击阵地,MissileLauncher,"4,97","-30,0","1,1","800101,102304,405002;0;800101,102304,405002;0",1,1100101,0,,1100101,1,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
1398,9410206,99999,99999,3,1,0;0;0;2000012,0;0;0;0,"0:1,1:1;0:2,1:2;0:0,1:0",0,0,0,变电站,Substation,"50,100","-30,0","0,0",,1,1100101,0,9410204,"1100100,1100101",12,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",,-1,,为基站式EMP提供电源供给，发动EMP后因过载需要一段时间才能恢复正常。,本次战役中无法破坏该设施,0,
1399,9410207,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1400,9410208,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,1000200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1401,9410209,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,9410210,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1402,9410210,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,170","0,0","0,0",,0,1000001,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,Rock2;建筑废墟;0//c0;2000016,-1,,【标记】略,本次战役中无法破坏该设施,0,
1403,9410211,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,1000001,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1404,9410212,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,9410211,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1405,9410213,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台,Console,"40,150","-30,0","0,0",,1,1010101,0,9410212,1000100,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1406,9410214,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1407,9410215,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,位面电梯,LiftBlue,"25,75","-30,0","0,0",,1,9410217,0,,9410219,22,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以通向别的楼层。,本次战役中无法破坏该设施,0,
1408,9410216,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,位面电梯,LiftBlue,"25,75","-30,0","0,0",,1,9410218,0,9410214,9410220,22,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以通向别的楼层。,本次战役中无法破坏该设施,0,
1409,9410217,99999,99999,3,1,0;0;0;2000012,0;0;0;0,"0:1,1:1;0:2,1:2;0:0,1:0",0,0,0,变电站,Substation,"50,100","-30,0","0,0",,1,1100101|1100102,0,9410215,1100100,12,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",,-1,,为基站式EMP提供电源供给，发动EMP后因过载需要一段时间才能恢复正常。,本次战役中无法破坏该设施,0,
1410,9410218,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,170","0,0","0,0",,0,1000001,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,Rock2;建筑废墟;0//c0;2000016,-1,,【标记】略,本次战役中无法破坏该设施,0,
1411,9410219,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,迷兔之洞,Hole,"0,65","0,0","0,0",,0,,0,,,24,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1412,9410220,1299,1299,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆,Rock,"-25,120","-30,0","0,0",,1,1000001,1,,1000001,9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
1413,9410301,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,9410301,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1414,9410302,99999,99999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,乱石堆,Rock,"0,120","-30,0","0,0",,1,1000001,0,,1000001,9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中无法破坏该设施,0,
1415,9410303,50,50,3,0,9410302;9410302;9410302;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,1000100,0,,1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1416,9410304,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门Ⅰ,Door_Left,"-30,190","-20,0","0,0",,1,1020101,0,,1020100,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1417,9410305,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门Ⅱ,Door_Left,"10,170","-20,0","0,0",,1,1020201,0,,1020200,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1418,9410306,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门Ⅲ,Door_Left,"10,80","-20,0","0,0",,1,1020301,0,,1020300,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1419,9410307,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台Ⅰ,Console,"40,150","-30,0","0,0",,1,1010101,0,9410305,1010100,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1420,9410308,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台Ⅱ,Console,"40,150","-30,0","0,0",,1,1010201,0,9410306,1010200,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1421,9410309,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台Ⅲ,Console,"40,150","-30,0","0,0",,1,1010301,0,9410307,1010300,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1422,9410310,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台Ⅳ,Console,"40,150","-30,0","0,0",,1,1010401,0,9410308,1010400,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1423,9410311,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门Ⅰ,Door_Left,"-30,190","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1424,9410312,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台Ⅰ,Console,"40,150","-30,0","0,0",,1,1010101,0,9410305,"1010100,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1425,9410313,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台Ⅰ,Console,"40,150","-30,0","0,0",,1,1010101,0,9410305,"1010100,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1426,9410314,99999,99999,3,1,0;0;0;2000008,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,乱石堆,Rock_S,"0,120","-30,0","0,0",,1,1000001,1,,1000001,9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中无法破坏该设施,0,
1427,9410315,1299,1299,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆,Rock,"-25,120","-30,0","0,0",,1,1000001,1,,1000001,9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
1428,9410316,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门Ⅰ,Door_Left,"0,70","-20,0","0,0",,1,1000001,0,,1000001,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1429,9410317,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:0,1:0;0:0,1:2",0,0,0,防御门Ⅱ,Door_Left,"-20,120","-20,0","0,0",,1,1020101,1,9410334,"1020100,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1430,9410318,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_电子接入,Hiding,"0,0","0,0","0,0",,0,1000100,1,9410318,"1000100,1000001",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1431,9410319,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_门卡1,Hiding,"0,0","0,0","0,0",,0,,0,,9410331,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1432,9410320,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_门卡2,Hiding,"0,0","0,0","0,0",,0,,0,,9410332,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1433,9410321,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_门卡3,Hiding,"0,0","0,0","0,0",,0,,0,,9410333,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1434,9410322,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,不稳定的传送门,Portal3,"60,-20","-30,0","0,0",,1,,0,,,22,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以通向别的楼层。,本次战役中无法破坏该设施,0,
1435,9410323,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:1",0,0,0,不稳定的传送门,Portal3,"-60,-20","30,0","0,0",,1,,0,,,22,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以通向别的楼层。,本次战役中无法破坏该设施,0,
1436,9410324,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台A,Console,"40,150","-30,0","0,0",,1,1010101,0,9410321,"1010100,1010101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1437,9410325,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台B,Console,"40,150","-30,0","0,0",,1,1010201,0,9410322,"1010200,1010201",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1438,9410326,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台C,Console,"40,150","-30,0","0,0",,1,1010301,0,9410323,"1010300,1010301",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1439,9410327,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台D,Console,"40,150","-30,0","0,0",,1,1010401,0,9410324,"1010400,1010401",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1440,9410328,50,50,1,1,0;9410336;0;9410336,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_暴君显现,Hiding,"0,0","0,0","0,0",,0,,0,,1020200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1441,9410329,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台,Console,"40,150","-30,0","0,0",,1,1010101,0,9410329,1010100,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1442,9411201,99999,99999,3,1,0;0;0;2000008,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,乱石堆,Rock_S,"0,120","-30,0","0,0",,1,1000001,1,"9411202,9411205,9411210,9411213","1000001,1001000,9411201",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中无法破坏该设施,0,
1443,9411202,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,弃置歌利亚,Boomer,"45,220","-30,0","0,0",,1,1000009,0,9411237,1000027,8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
1444,9411203,99999,99999,3,1,0;0;0;2000012,0;0;0;0,"0:1,1:1;0:2,1:2;0:0,1:0",0,0,0,变电站,Substation,"50,100","-30,0","0,0",,1,1100101|1100102,0,9411208,1100100,12,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",,-1,,为基站式EMP提供电源供给，发动EMP后因过载需要一段时间才能恢复正常。,本次战役中无法破坏该设施,0,
1445,9411204,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,位面电梯,LiftBlue,"-20,65","-30,0","0,0",,1,,0,,9411238,22,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以通向别的楼层。,本次战役中无法破坏该设施,0,
1446,9411205,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,位面电梯,LiftBlue,"-20,65","-30,0","0,0",,1,9410217,0,,"9410219,1000001",22,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以通向别的楼层。,本次战役中无法破坏该设施,0,
1447,9411206,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,迷兔之洞,Hole,"0,65","0,0","0,0",,1,,0,,,24,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1448,9411207,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1449,9411208,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_召唤,Hiding,"0,0","0,0","0,0",,0,,0,,9411228,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1450,9411209,99999,99999,3,1,0;0;0;2000008,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,乱石堆,Rock_S,"0,120","-30,0","0,0",,1,1000001,1,"9411216,9411219,9411222,9411225","1000001,1001100,9411201",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中无法破坏该设施,0,
1451,9411210,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_金银斧,Hiding,"0,65","0,0","0,0",,0,,1,"9411239,9411240,9411241,9411242,9411244","9411243,9411246",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1452,9411211,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门,Door_Left,"-50,150","-20,0","0,0",,1,1000001,0,,1000001,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
1453,9411212,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,破旧控制台,Console,"40,150","-30,0","0,0",,1,1010101,0,9411245,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
1454,9411213,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,弃置歌利亚,Boomer,"45,220","-30,0","0,0",,1,1000009,0,9411237,9411247,8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
1455,9411214,99999,99999,3,1,0;0;0;2000008,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,乱石堆,Rock_S,"0,120","-30,0","0,0",,1,1000001,1,"9411202,9411205,9411210,9411213","1000001,1001000,9411201",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中无法破坏该设施,0,
1456,9411215,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_金银斧,Hiding,"0,65","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1457,9411301,50,50,2,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_难度切换,Hiding,"0,0","0,0","0,0",,0,,3,"9411301,9411302,9411303",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1458,9411302,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1459,9411401,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,9411401,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
1460,43130001,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具I兔子,Hiding,"0,0","0,0","0,0",,0,6430001,0,,6430001,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_Low;补给箱;0//c0;2000007,0,,对支援范围内同归属占领的机场提供空管指挥，提升受影响机场的增援能力。,本次战役中无法破坏该设施,0,
1461,43130002,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门Ⅰ,Door_Left,"0,70","-20,0","0,0",,1,1000001,0,,1000001,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,"1,43130006,94313001,1;1,43130007,94313001,1"
1462,43130003,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具I兔子,Hiding,"0,0","0,0","0,0",,0,6430023,0,,6430021,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_High;补给箱;0//c0;2000007,0,,对支援范围内同归属占领的机场提供空管指挥，提升受影响机场的增援能力。,本次战役中无法破坏该设施,0,
1463,43130004,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具II兔子,Hiding,"0,0","0,0","0,0",,0,6430002,0,,6430002,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_Low;补给箱;0//c0;2000007,0,,对支援范围内的机场进行空域管制，受影响的机场将不能进行空降以及梯队出击、回收人质等操作。,本次战役中无法破坏该设施,0,
1464,43130005,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】道具III兔子,Hiding,"0,0","0,0","0,0",,0,6430003,0,,6430003,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,TheDivisoin_Box_Low;补给箱;0//c0;2000007,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中无法破坏该设施,0,
1465,43130006,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】整备兔子,Hiding,"0,0","0,0","0,0",,0,,0,,6430014,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,对支援范围内同归属占领的机场提供空管指挥，提升受影响机场的增援能力。,本次战役中无法破坏该设施,0,
