,mission_id,team_effect,month_team_count,team_count,mp,ammo,mre,part,duration,experience,expect_gun_level,get_gun_num,gun_n_pool,gun_1_pool,limit_guns,get_equip_num,equip_n_pool,equip_1_pool,limit_equips,draw_event_id
704,10954,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
705,10955,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
706,10956,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
707,10957,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
708,10958,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
709,10959,6000,1,2,240,240,240,80,2700,200,50,2,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,299,300,317,69,60","317,299,300",0,0,0,0,0
710,10960,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
711,10961,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
712,10962,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
713,10963,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
714,10964,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
715,10965,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
716,10966,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
717,10967,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
718,10968,9000,1,2,330,330,330,110,3300,200,75,3,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,301,308,316,100,42,75","316,301,308",0,0,0,0,0
719,10969,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
720,10970,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
721,10971,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
722,10972,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
723,10973,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
724,10974,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
725,10975,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
726,10976,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
727,10977,10000,1,2,360,360,360,120,3900,300,80,3,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,298,299,150,72,99","291,298,299",0,0,0,0,0
728,10978,15000,1,2,450,450,450,150,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,300,301,308,1,118,36","300,301,308",0,0,0,0,0
729,10979,15000,1,2,450,450,450,150,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,300,301,308,1,118,36","300,301,308",0,0,0,0,0
730,10980,30000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,5,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,0","1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",,0
731,10981,30000,1,2,1000,1000,1000,1000,10000,50,100,5,,,,5,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,0","1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",,0
732,10982,30000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,202,150,66",202,0,,,,0
733,10983,30000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,39,226,75",226,0,,,,0
734,10984,30000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,85,103,60,1018",1018,0,,,,0
735,10985,30000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,60,69,253,72",253,0,,,,0
736,10986,30000,1,2,1000,1000,1000,1000,10000,50,100,5,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,23,42,4",4,0,,,,0
737,10987,30000,1,2,1000,1000,1000,1000,10000,50,100,5,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,118,36,1020",1020,0,,,,0
738,10990,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,225,99,118",225,0,,,,0
739,10992,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,335,26,36",335,0,,,,0
740,10994,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,151,101,60",151,0,,,,0
741,10996,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,333,1,103",333,0,,,,0
742,11002,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,332,362,358,69,60,26","332,362,358",0,,,,0
743,11003,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,332,362,358,69,60,26","332,362,358",0,,,,0
744,11004,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,332,362,358,69,60,26","332,362,358",0,,,,0
745,11005,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,340,341,359,166,99,39,78","331,334,340,341,359,166",0,,,,0
746,11006,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,340,341,359,166,99,39,78","331,334,340,341,359,166",0,,,,0
747,11007,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,340,341,359,166,99,39,78","331,334,340,341,359,166",0,,,,0
748,11008,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,340,341,359,166,99,39,78","331,334,340,341,359,166",0,,,,0
749,11009,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,340,341,359,166,99,39,78","331,334,340,341,359,166",0,,,,0
750,11010,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,340,341,359,166,99,39,78","331,334,340,341,359,166",0,,,,0
751,11011,15000,1,2,2925,2925,2925,975,4500,350,100,4,,,,0,,,,0
752,11012,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,23,72",0,0,,,,0
753,11013,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,85,150",0,0,,,,0
754,11014,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1,118",0,0,,,,0
755,11015,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,69,88",0,0,,,,0
756,11016,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,332,60,26",332,0,,,,0
757,11017,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,362,358,99,39,78","362,358",0,,,,0
758,11018,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,36,100,66","331,334",0,,,,0
759,11019,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,340,341,103,168,42","340,341",0,,,,0
760,11020,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,359,166,99,150,60","359,166",0,,,,0
761,11021,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,332,101,75,23",332,0,,,,0
762,11022,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,362,358,1,118,88","362,358",0,,,,0
763,11023,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,331,334,69,60,26","331,334",0,,,,0
764,11024,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,340,341,99,39,78","340,341",0,,,,0
765,11025,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,36,100,66",0,0,,,,0
766,11026,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,359,166,103,168,42","359,166",0,,,,0
767,11027,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,332,60,26",332,0,,,,0
768,11028,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,362,358,99,39,78","362,358",0,,,,0
769,11029,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,36,100,66","331,334",0,,,,0
770,11030,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,340,341,103,168,42","340,341",0,,,,0
771,11031,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,359,166,99,150,60","359,166",0,,,,0
772,11032,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,332,101,75,23",332,0,,,,0
773,11033,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,362,358,1,118,88","362,358",0,,,,0
774,11034,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,331,334,69,60,26","331,334",0,,,,0
775,11035,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,340,341,99,39,78","340,341",0,,,,0
776,11036,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,359,166,103,168,42","359,166",0,,,,0
777,11037,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,332,60,26",332,0,,,,0
778,11038,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,362,358,99,39,78","362,358",0,,,,0
779,11039,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,331,334,36,100,66","331,334",0,,,,0
780,11040,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,340,341,103,168,42","340,341",0,,,,0
781,11041,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,359,166,99,150,60","359,166",0,,,,0
782,11042,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,332,101,75,23",332,0,,,,0
783,11043,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,362,358,1,118,88","362,358",0,,,,0
784,11044,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,331,334,69,60,26","331,334",0,,,,0
785,11045,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,340,341,99,39,78","340,341",0,,,,0
786,11046,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,359,166,103,168,42","359,166",0,,,,0
787,11047,15000,1,2,2925,2925,2925,975,4500,350,100,4,,,,0,,,,0
788,11048,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,332,362,358,36,100,66","332,362,358",0,,,,0
789,11049,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,332,362,358,103,168,42","332,362,358",0,,,,0
790,11050,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,331,334,340,341,359,166,36,100,66","331,334,340,341,359,166",0,,,,0
791,11051,15000,1,2,2925,2925,2925,975,4500,350,100,4,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0","2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,331,334,340,341,359,166,103,168,42","331,334,340,341,359,166",0,,,,0
792,11052,15000,1,2,2925,2925,2925,975,4500,350,100,4,,,,0,,,,0
793,11053,15000,1,2,2925,2925,2925,975,4500,350,100,4,,,,0,,,,0
794,11083,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,297,319,99,118","297,319",0,,,,0
795,11084,15000,1,2,2925,2925,2925,975,4500,350,100,4,,,,0,,,,0
796,11085,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,253,242,101,60","253,242",0,,,,0
797,11086,15000,1,2,2925,2925,2925,975,4500,350,100,4,,,,0,,,,0
798,11087,15000,1,2,2925,2925,2925,975,4500,350,100,4,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0","5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,297,319,253,242,1,39,23","253,242,297,319",0,,,,0
